"exp","id","item","isold","condition1","rating","RT","excluding","trial"
"DW2020_e1","DW2020_e1_39","RESPONSIBILITY",1,"FreeInstructions",5,871.964,"Include",99
"DW2020_e1","DW2020_e1_39","AGE",1,"FreeInstructions",4,1025.464,"Include",100
"DW2020_e1","DW2020_e1_39","CHANCE",1,"FreeInstructions",4,1280.602,"Include",101
"DW2020_e1","DW2020_e1_39","COMPANY",1,"FreeInstructions",4,1723.948,"Include",102
"DW2020_e1","DW2020_e1_39","ANSWER",0,"FreeInstructions",4,1051.593,"Include",103
"DW2020_e1","DW2020_e1_39","HOSPITAL",1,"FreeInstructions",5,870.9275,"Include",104
"DW2020_e1","DW2020_e1_39","ORDER",0,"FreeInstructions",5,706.2663,"Include",105
"DW2020_e1","DW2020_e1_39","EXPERIMENT",1,"FreeInstructions",5,1850.812,"Include",106
"DW2020_e1","DW2020_e1_39","RUNNING",0,"FreeInstructions",3,900.7634,"Include",107
"DW2020_e1","DW2020_e1_39","PROPERTY",0,"FreeInstructions",5,884.8266,"Include",108
"DW2020_e1","DW2020_e1_39","KNOWLEDGE",0,"FreeInstructions",4,999.313,"Include",109
"DW2020_e1","DW2020_e1_39","GAME",0,"FreeInstructions",3,814.3381,"Include",110
"DW2020_e1","DW2020_e1_39","STAGE",0,"FreeInstructions",5,979.995,"Include",111
"DW2020_e1","DW2020_e1_39","WAR",1,"FreeInstructions",3,904.8037,"Include",112
"DW2020_e1","DW2020_e1_39","DEGREE",1,"FreeInstructions",5,1194.067,"Include",113
"DW2020_e1","DW2020_e1_39","SOUND",1,"FreeInstructions",3,2919.712,"Include",114
"DW2020_e1","DW2020_e1_39","DISTANCE",1,"FreeInstructions",4,971.4169,"Include",115
"DW2020_e1","DW2020_e1_39","HOTEL",1,"FreeInstructions",4,722.8949,"Include",116
"DW2020_e1","DW2020_e1_39","EARTH",0,"FreeInstructions",5,2066.907,"Include",117
"DW2020_e1","DW2020_e1_39","STANDARD",1,"FreeInstructions",4,2418.997,"Include",118
"DW2020_e1","DW2020_e1_39","CHIEF",0,"FreeInstructions",3,983.1639,"Include",119
"DW2020_e1","DW2020_e1_39","COMMITTEE",0,"FreeInstructions",3,949.5425,"Include",120
"DW2020_e1","DW2020_e1_39","UNDERSTANDING",1,"FreeInstructions",5,899.5874,"Include",121
"DW2020_e1","DW2020_e1_39","SOCIETY",1,"FreeInstructions",4,805.4176,"Include",122
"DW2020_e1","DW2020_e1_39","MEANING",0,"FreeInstructions",4,949.2387,"Include",123
"DW2020_e1","DW2020_e1_39","PEACE",0,"FreeInstructions",3,766.4814,"Include",124
"DW2020_e1","DW2020_e1_39","PIECE",0,"FreeInstructions",3,934.2616,"Include",125
"DW2020_e1","DW2020_e1_39","THINGS",1,"FreeInstructions",3,3709.868,"Include",126
"DW2020_e1","DW2020_e1_39","ADDITION",1,"FreeInstructions",3,922.0267,"Include",127
"DW2020_e1","DW2020_e1_39","PRESSURE",0,"FreeInstructions",4,658.3875,"Include",128
"DW2020_e1","DW2020_e1_39","PLACE",0,"FreeInstructions",3,1302.676,"Include",129
"DW2020_e1","DW2020_e1_39","NATION",1,"FreeInstructions",3,1294.135,"Include",130
"DW2020_e1","DW2020_e1_39","CENTURY",0,"FreeInstructions",4,798.9966,"Include",131
"DW2020_e1","DW2020_e1_39","POINT",0,"FreeInstructions",3,1036.14,"Include",132
"DW2020_e1","DW2020_e1_39","HEAD",0,"FreeInstructions",3,894.3296,"Include",133
"DW2020_e1","DW2020_e1_39","BALL",1,"FreeInstructions",3,791.9721,"Include",134
"DW2020_e1","DW2020_e1_39","SUMMER",1,"FreeInstructions",3,732.3957,"Include",135
"DW2020_e1","DW2020_e1_39","SUPPORT",0,"FreeInstructions",4,2221.131,"Include",136
"DW2020_e1","DW2020_e1_39","CAR",0,"FreeInstructions",3,1950.166,"Include",137
"DW2020_e1","DW2020_e1_39","SCHOOL",1,"FreeInstructions",4,1171.217,"Include",138
"DW2020_e1","DW2020_e1_39","SPIRIT",0,"FreeInstructions",3,1064.109,"Include",139
"DW2020_e1","DW2020_e1_39","WORD",0,"FreeInstructions",3,2115.034,"Include",140
"DW2020_e1","DW2020_e1_39","CITY",0,"FreeInstructions",3,1201.627,"Include",141
"DW2020_e1","DW2020_e1_39","DAY",1,"FreeInstructions",3,694.0515,"Include",142
"DW2020_e1","DW2020_e1_39","QUESTION",0,"FreeInstructions",4,1471.984,"Include",143
"DW2020_e1","DW2020_e1_39","VOICE",0,"FreeInstructions",4,1057.282,"Include",144
"DW2020_e1","DW2020_e1_40","PRESSURE",0,"FreeInstructions",1,3027.792,"Include",1
"DW2020_e1","DW2020_e1_40","LENGTH",1,"FreeInstructions",2,3011.295,"Include",2
"DW2020_e1","DW2020_e1_40","POOL",0,"FreeInstructions",2,723.4413,"Include",3
"DW2020_e1","DW2020_e1_40","STEP",1,"FreeInstructions",5,778.0383,"Include",4
"DW2020_e1","DW2020_e1_40","EFFORT",0,"FreeInstructions",2,1144.596,"Include",5
"DW2020_e1","DW2020_e1_40","LOT",1,"FreeInstructions",4,4823.133,"Include",6
"DW2020_e1","DW2020_e1_40","OPPORTUNITY",0,"FreeInstructions",2,1771.182,"Include",7
"DW2020_e1","DW2020_e1_40","KNOWLEDGE",1,"FreeInstructions",5,2357.014,"Include",8
"DW2020_e1","DW2020_e1_40","PARTY",1,"FreeInstructions",2,991.3376,"Include",9
"DW2020_e1","DW2020_e1_40","HORSE",0,"FreeInstructions",2,658.6036,"Include",10
"DW2020_e1","DW2020_e1_40","MANNER",1,"FreeInstructions",2,915.2762,"Include",11
"DW2020_e1","DW2020_e1_40","ARMY",1,"FreeInstructions",6,809.5508,"Include",12
"DW2020_e1","DW2020_e1_40","TRADE",0,"FreeInstructions",2,683.2025,"Include",13
"DW2020_e1","DW2020_e1_40","WAR",1,"FreeInstructions",6,1002.632,"Include",14
"DW2020_e1","DW2020_e1_40","DISCUSSION",1,"FreeInstructions",6,893.1916,"Include",15
"DW2020_e1","DW2020_e1_40","PERFORMANCE",0,"FreeInstructions",2,868.8057,"Include",16
"DW2020_e1","DW2020_e1_40","GAME",0,"FreeInstructions",2,596.5559,"Include",17
"DW2020_e1","DW2020_e1_40","PROCESS",0,"FreeInstructions",2,792.7398,"Include",18
"DW2020_e1","DW2020_e1_40","GOD",0,"FreeInstructions",2,675.683,"Include",19
"DW2020_e1","DW2020_e1_40","COMPANY",0,"FreeInstructions",2,517.9958,"Include",20
"DW2020_e1","DW2020_e1_40","RATE",1,"FreeInstructions",6,1038.36,"Include",21
"DW2020_e1","DW2020_e1_40","DAY",0,"FreeInstructions",2,641.6964,"Include",22
"DW2020_e1","DW2020_e1_40","FRONT",0,"FreeInstructions",2,836.4539,"Include",23
"DW2020_e1","DW2020_e1_40","SIX",0,"FreeInstructions",2,511.5416,"Include",24
"DW2020_e1","DW2020_e1_40","FIELD",0,"FreeInstructions",2,457.3003,"Include",25
"DW2020_e1","DW2020_e1_40","WHITE",0,"FreeInstructions",2,971.2576,"Include",26
"DW2020_e1","DW2020_e1_40","RESEARCH",0,"FreeInstructions",2,766.3966,"Include",27
"DW2020_e1","DW2020_e1_40","TOWN",1,"FreeInstructions",2,523.89,"Include",28
"DW2020_e1","DW2020_e1_40","COURT",1,"FreeInstructions",6,946.6438,"Include",29
"DW2020_e1","DW2020_e1_40","FATHER",1,"FreeInstructions",2,743.4846,"Include",30
"DW2020_e1","DW2020_e1_40","HOTEL",1,"FreeInstructions",5,790.1088,"Include",31
"DW2020_e1","DW2020_e1_40","EXPERIMENT",0,"FreeInstructions",2,2018.763,"Include",32
"DW2020_e1","DW2020_e1_40","DECISION",0,"FreeInstructions",2,844.1987,"Include",33
"DW2020_e1","DW2020_e1_40","FOOD",1,"FreeInstructions",2,693.9565,"Include",34
"DW2020_e1","DW2020_e1_40","MARKET",0,"FreeInstructions",2,538.9641,"Include",35
"DW2020_e1","DW2020_e1_40","SIZE",1,"FreeInstructions",2,499.6053,"Include",36
"DW2020_e1","DW2020_e1_40","CAR",0,"FreeInstructions",2,1372.464,"Include",37
"DW2020_e1","DW2020_e1_40","MATTER",1,"FreeInstructions",5,1056.507,"Include",38
"DW2020_e1","DW2020_e1_40","FIGURE",0,"FreeInstructions",2,4702.091,"Include",39
"DW2020_e1","DW2020_e1_40","COUNTY",1,"FreeInstructions",2,1758.98,"Include",40
"DW2020_e1","DW2020_e1_40","STOCK",1,"FreeInstructions",2,674.1955,"Include",41
"DW2020_e1","DW2020_e1_40","PRESENT",0,"FreeInstructions",2,756.8777,"Include",42
"DW2020_e1","DW2020_e1_40","FINE",1,"FreeInstructions",3,2235.5,"Include",43
"DW2020_e1","DW2020_e1_40","SECTION",0,"FreeInstructions",3,643.1586,"Include",44
"DW2020_e1","DW2020_e1_40","ATTENTION",0,"FreeInstructions",4,2491.979,"Include",45
"DW2020_e1","DW2020_e1_40","STREET",0,"FreeInstructions",3,1064.881,"Include",46
"DW2020_e1","DW2020_e1_40","SECRETARY",0,"FreeInstructions",3,777.2281,"Include",47
"DW2020_e1","DW2020_e1_40","COMMUNITY",0,"FreeInstructions",3,1046.201,"Include",48
"DW2020_e1","DW2020_e1_40","TERMS",1,"FreeInstructions",3,725.4761,"Include",49
"DW2020_e1","DW2020_e1_40","GUN",1,"FreeInstructions",3,402.0439,"Include",50
"DW2020_e1","DW2020_e1_40","COMMITTEE",1,"FreeInstructions",3,987.1173,"Include",51
"DW2020_e1","DW2020_e1_40","STRENGTH",0,"FreeInstructions",3,406.6202,"Include",52
"DW2020_e1","DW2020_e1_40","INCOME",1,"FreeInstructions",3,535.5018,"Include",53
"DW2020_e1","DW2020_e1_40","SUMMER",1,"FreeInstructions",3,3844.685,"Include",54
"DW2020_e1","DW2020_e1_40","THIRD",0,"FreeInstructions",3,847.5764,"Include",55
"DW2020_e1","DW2020_e1_40","CLASS",0,"FreeInstructions",5,2271.849,"Include",56
"DW2020_e1","DW2020_e1_40","STATEMENT",0,"FreeInstructions",3,830.7892,"Include",57
"DW2020_e1","DW2020_e1_40","NORTH",1,"FreeInstructions",3,753.3693,"Include",58
"DW2020_e1","DW2020_e1_40","POLICY",1,"FreeInstructions",5,781.9172,"Include",59
"DW2020_e1","DW2020_e1_40","KINGDOM",1,"FreeInstructions",3,937.6672,"Include",60
"DW2020_e1","DW2020_e1_40","RACE",1,"FreeInstructions",3,829.9478,"Include",61
"DW2020_e1","DW2020_e1_40","RUNNING",0,"FreeInstructions",3,710.1731,"Include",62
"DW2020_e1","DW2020_e1_40","CITY",1,"FreeInstructions",3,651.5134,"Include",63
"DW2020_e1","DW2020_e1_40","RIVER",0,"FreeInstructions",3,516.1879,"Include",64
"DW2020_e1","DW2020_e1_40","ACT",1,"FreeInstructions",3,449.6177,"Include",65
"DW2020_e1","DW2020_e1_40","ATTITUDE",1,"FreeInstructions",3,697.1837,"Include",66
"DW2020_e1","DW2020_e1_40","FELT",1,"FreeInstructions",3,375.3061,"Include",67
"DW2020_e1","DW2020_e1_40","ANSWER",1,"FreeInstructions",5,2603.182,"Include",68
"DW2020_e1","DW2020_e1_40","FORCE",1,"FreeInstructions",3,731.5088,"Include",69
"DW2020_e1","DW2020_e1_40","LITERATURE",0,"FreeInstructions",3,738.8033,"Include",70
"DW2020_e1","DW2020_e1_40","FEET",1,"FreeInstructions",3,717.9154,"Include",71
"DW2020_e1","DW2020_e1_40","TEETH",0,"FreeInstructions",3,450.9846,"Include",72
"DW2020_e1","DW2020_e1_40","STEPS",1,"FreeInstructions",3,700.1509,"Include",73
"DW2020_e1","DW2020_e1_40","STAGE",0,"FreeInstructions",3,625.981,"Include",74
"DW2020_e1","DW2020_e1_40","AGREEMENT",0,"FreeInstructions",3,772.8122,"Include",75
"DW2020_e1","DW2020_e1_40","LIGHT",0,"FreeInstructions",3,378.6523,"Include",76
"DW2020_e1","DW2020_e1_40","BIT",0,"FreeInstructions",3,704.1423,"Include",77
"DW2020_e1","DW2020_e1_40","DIVISION",0,"FreeInstructions",3,704.082,"Include",78
"DW2020_e1","DW2020_e1_40","PROGRAM",1,"FreeInstructions",3,1032.091,"Include",79
"DW2020_e1","DW2020_e1_40","LETTERS",0,"FreeInstructions",3,914.0082,"Include",80
"DW2020_e1","DW2020_e1_40","CONSIDER",1,"FreeInstructions",3,681.7098,"Include",81
"DW2020_e1","DW2020_e1_40","MORNING",0,"FreeInstructions",3,1068.404,"Include",82
"DW2020_e1","DW2020_e1_40","SOUND",0,"FreeInstructions",3,525.8295,"Include",83
"DW2020_e1","DW2020_e1_40","EXPERIENCE",0,"FreeInstructions",3,462.0559,"Include",84
"DW2020_e1","DW2020_e1_40","HOUR",1,"FreeInstructions",3,666.8332,"Include",85
"DW2020_e1","DW2020_e1_40","FEAR",0,"FreeInstructions",3,629.3931,"Include",86
"DW2020_e1","DW2020_e1_40","MACHINE",1,"FreeInstructions",3,454.8022,"Include",87
"DW2020_e1","DW2020_e1_40","BED",1,"FreeInstructions",3,539.4854,"Include",88
"DW2020_e1","DW2020_e1_40","DIFFERENCE",0,"FreeInstructions",3,322.3925,"Include",89
"DW2020_e1","DW2020_e1_40","DEGREE",1,"FreeInstructions",3,345.997,"Include",90
"DW2020_e1","DW2020_e1_40","HEART",0,"FreeInstructions",3,344.4852,"Include",91
"DW2020_e1","DW2020_e1_40","RECORD",0,"FreeInstructions",3,295.2115,"Include",92
"DW2020_e1","DW2020_e1_40","STUDY",1,"FreeInstructions",3,328.0912,"Include",93
"DW2020_e1","DW2020_e1_40","EVENING",0,"FreeInstructions",3,583.7711,"Include",94
"DW2020_e1","DW2020_e1_40","GROUP",1,"FreeInstructions",3,259.4528,"Include",95
"DW2020_e1","DW2020_e1_40","STRESS",1,"FreeInstructions",3,223.0556,"Include",96
"DW2020_e1","DW2020_e1_40","THEORY",1,"FreeInstructions",3,260.785,"Include",97
"DW2020_e1","DW2020_e1_40","DEVELOPMENT",1,"FreeInstructions",3,271.6828,"Include",98
"DW2020_e1","DW2020_e1_40","NOTHING",1,"FreeInstructions",3,6083.318,"Include",99
"DW2020_e1","DW2020_e1_40","EFFECT",0,"FreeInstructions",3,458.2256,"Include",100
"DW2020_e1","DW2020_e1_40","STORY",1,"FreeInstructions",3,443.1875,"Include",101
"DW2020_e1","DW2020_e1_40","MOMENT",0,"FreeInstructions",3,557.1348,"Include",102
"DW2020_e1","DW2020_e1_40","DIRECTION",1,"FreeInstructions",3,1098.552,"Include",103
"DW2020_e1","DW2020_e1_40","BOY",0,"FreeInstructions",3,666.4364,"Include",104
"DW2020_e1","DW2020_e1_40","EXAMPLE",0,"FreeInstructions",3,817.9369,"Include",105
"DW2020_e1","DW2020_e1_40","HUNDRED",1,"FreeInstructions",3,500.8966,"Include",106
"DW2020_e1","DW2020_e1_40","UNDERSTANDING",1,"FreeInstructions",3,235.2303,"Include",107
"DW2020_e1","DW2020_e1_40","VOICE",0,"FreeInstructions",3,533.3772,"Include",108
"DW2020_e1","DW2020_e1_40","SEVEN",1,"FreeInstructions",3,404.3701,"Include",109
"DW2020_e1","DW2020_e1_40","EARTH",1,"FreeInstructions",3,958.8729,"Include",110
"DW2020_e1","DW2020_e1_40","LAND",1,"FreeInstructions",4,1360.3,"Include",111
"DW2020_e1","DW2020_e1_40","STAFF",0,"FreeInstructions",3,831.8831,"Include",112
"DW2020_e1","DW2020_e1_40","DEFENSE",1,"FreeInstructions",3,1436.38,"Include",113
"DW2020_e1","DW2020_e1_40","FRIENDS",0,"FreeInstructions",3,670.3759,"Include",114
"DW2020_e1","DW2020_e1_40","SON",0,"FreeInstructions",3,643.2611,"Include",115
"DW2020_e1","DW2020_e1_40","OUTSIDE",0,"FreeInstructions",3,778.0613,"Include",116
"DW2020_e1","DW2020_e1_40","COUPLE",1,"FreeInstructions",3,583.2543,"Include",117
"DW2020_e1","DW2020_e1_40","PATTERN",0,"FreeInstructions",3,644.8637,"Include",118
"DW2020_e1","DW2020_e1_40","CENTER",1,"FreeInstructions",4,1205.468,"Include",119
"DW2020_e1","DW2020_e1_40","RESPONSIBILITY",0,"FreeInstructions",3,953.4024,"Include",120
"DW2020_e1","DW2020_e1_40","LIFE",1,"FreeInstructions",4,1385.591,"Include",121
"DW2020_e1","DW2020_e1_40","EDUCATION",1,"FreeInstructions",3,1011.45,"Include",122
"DW2020_e1","DW2020_e1_40","HOME",0,"FreeInstructions",3,1104.414,"Include",123
"DW2020_e1","DW2020_e1_40","FOUR",0,"FreeInstructions",3,719.5076,"Include",124
"DW2020_e1","DW2020_e1_40","REPORT",1,"FreeInstructions",3,600.8514,"Include",125
"DW2020_e1","DW2020_e1_40","FORM",0,"FreeInstructions",3,687.1797,"Include",126
"DW2020_e1","DW2020_e1_40","ISSUE",1,"FreeInstructions",3,506.7228,"Include",127
"DW2020_e1","DW2020_e1_40","COLOR",1,"FreeInstructions",4,1785.69,"Include",128
"DW2020_e1","DW2020_e1_40","NIGHT",1,"FreeInstructions",3,1253.729,"Include",129
"DW2020_e1","DW2020_e1_40","HEALTH",1,"FreeInstructions",3,1730.793,"Include",130
"DW2020_e1","DW2020_e1_40","POINT",1,"FreeInstructions",3,1458.949,"Include",131
"DW2020_e1","DW2020_e1_40","AFTERNOON",0,"FreeInstructions",3,693.5421,"Include",132
"DW2020_e1","DW2020_e1_40","EXISTENCE",0,"FreeInstructions",4,1975.043,"Include",133
"DW2020_e1","DW2020_e1_40","BEGINNING",1,"FreeInstructions",3,1659.304,"Include",134
"DW2020_e1","DW2020_e1_40","SPACE",0,"FreeInstructions",3,1964.336,"Include",135
"DW2020_e1","DW2020_e1_40","FACT",1,"FreeInstructions",4,1878.456,"Include",136
"DW2020_e1","DW2020_e1_40","WRITING",1,"FreeInstructions",3,804.6324,"Include",137
"DW2020_e1","DW2020_e1_40","SAW",0,"FreeInstructions",3,860.1028,"Include",138
"DW2020_e1","DW2020_e1_40","JOB",1,"FreeInstructions",3,330.0041,"Include",139
"DW2020_e1","DW2020_e1_40","PRODUCTION",0,"FreeInstructions",3,796.7718,"Include",140
"DW2020_e1","DW2020_e1_40","LOVE",1,"FreeInstructions",3,582.8276,"Include",141
"DW2020_e1","DW2020_e1_40","MARCH",0,"FreeInstructions",3,511.208,"Include",142
"DW2020_e1","DW2020_e1_40","HOSPITAL",0,"FreeInstructions",3,531.2594,"Include",143
"DW2020_e1","DW2020_e1_40","CHRISTIAN",0,"FreeInstructions",3,493.7431,"Include",144
"DW2020_e1","DW2020_e1_41","SITUATION",1,"FreeInstructions",3,5697.213,"Include",1
"DW2020_e1","DW2020_e1_41","WORD",1,"FreeInstructions",2,2185.347,"Include",2
"DW2020_e1","DW2020_e1_41","CONGRESS",0,"FreeInstructions",5,2914.442,"Include",3
"DW2020_e1","DW2020_e1_41","REACTION",1,"FreeInstructions",4,2424.179,"Include",4
"DW2020_e1","DW2020_e1_41","STUDENT",0,"FreeInstructions",4,3697.437,"Include",5
"DW2020_e1","DW2020_e1_41","DEPARTMENT",0,"FreeInstructions",3,2390.635,"Include",6
"DW2020_e1","DW2020_e1_41","ANSWER",1,"FreeInstructions",3,2802.744,"Include",7
"DW2020_e1","DW2020_e1_41","CENTER",1,"FreeInstructions",3,2779.255,"Include",8
"DW2020_e1","DW2020_e1_41","CHURCH",1,"FreeInstructions",5,8459.753,"Include",9
"DW2020_e1","DW2020_e1_41","INFORMATION",1,"FreeInstructions",6,2159.272,"Include",10
"DW2020_e1","DW2020_e1_41","COLOR",0,"FreeInstructions",3,2394.612,"Include",11
"DW2020_e1","DW2020_e1_41","ORDER",1,"FreeInstructions",6,1804.586,"Include",12
"DW2020_e1","DW2020_e1_41","CONSIDER",0,"FreeInstructions",6,1335.095,"Include",13
"DW2020_e1","DW2020_e1_41","LENGTH",1,"FreeInstructions",6,860.2324,"Include",14
"DW2020_e1","DW2020_e1_41","LIST",0,"FreeInstructions",3,2315.933,"Include",15
"DW2020_e1","DW2020_e1_41","FIVE",1,"FreeInstructions",4,3939.501,"Include",16
"DW2020_e1","DW2020_e1_41","FATHER",1,"FreeInstructions",6,1641.454,"Include",17
"DW2020_e1","DW2020_e1_41","EYES",0,"FreeInstructions",3,1618.442,"Include",18
"DW2020_e1","DW2020_e1_41","MORNING",1,"FreeInstructions",3,1790.516,"Include",19
"DW2020_e1","DW2020_e1_41","ACT",0,"FreeInstructions",4,1530.972,"Include",20
"DW2020_e1","DW2020_e1_41","RANGE",1,"FreeInstructions",6,1446.462,"Include",21
"DW2020_e1","DW2020_e1_41","PART",0,"FreeInstructions",4,3393.481,"Include",22
"DW2020_e1","DW2020_e1_41","FEAR",1,"FreeInstructions",6,1314.783,"Include",23
"DW2020_e1","DW2020_e1_41","HOT DOGS",1,"FreeInstructions",6,1104.884,"Include",24
"DW2020_e1","DW2020_e1_41","UNIVERSITY",1,"FreeInstructions",6,624.206,"Include",25
"DW2020_e1","DW2020_e1_41","VIEW",0,"FreeInstructions",6,1482.829,"Include",26
"DW2020_e1","DW2020_e1_41","INCOME",0,"FreeInstructions",5,2009.853,"Include",27
"DW2020_e1","DW2020_e1_41","RED",1,"FreeInstructions",3,1348.053,"Include",28
"DW2020_e1","DW2020_e1_41","ISLAND",1,"FreeInstructions",3,1930.249,"Include",29
"DW2020_e1","DW2020_e1_41","KINGDOM",0,"FreeInstructions",3,938.6539,"Include",30
"DW2020_e1","DW2020_e1_41","JOB",1,"FreeInstructions",3,739.4107,"Include",31
"DW2020_e1","DW2020_e1_41","ACCOUNT",0,"FreeInstructions",4,1251.326,"Include",32
"DW2020_e1","DW2020_e1_41","PLACE",0,"FreeInstructions",5,2147.834,"Include",33
"DW2020_e1","DW2020_e1_41","FORM",0,"FreeInstructions",5,933.5083,"Include",34
"DW2020_e1","DW2020_e1_41","AFTERNOON",0,"FreeInstructions",2,2587.611,"Include",35
"DW2020_e1","DW2020_e1_41","MEMBER",1,"FreeInstructions",5,1699.743,"Include",36
"DW2020_e1","DW2020_e1_41","CORNER",1,"FreeInstructions",6,2697.921,"Include",37
"DW2020_e1","DW2020_e1_41","EFFORT",0,"FreeInstructions",5,1782.058,"Include",38
"DW2020_e1","DW2020_e1_41","UNION",1,"FreeInstructions",5,1504.305,"Include",39
"DW2020_e1","DW2020_e1_41","BOARD",0,"FreeInstructions",5,1270.005,"Include",40
"DW2020_e1","DW2020_e1_41","VOLUME",0,"FreeInstructions",3,1284.299,"Include",41
"DW2020_e1","DW2020_e1_41","MATERIAL",1,"FreeInstructions",5,3978.96,"Include",42
"DW2020_e1","DW2020_e1_41","LETTERS",0,"FreeInstructions",4,3593.964,"Include",43
"DW2020_e1","DW2020_e1_41","HOURS",0,"FreeInstructions",3,5066.783,"Include",44
"DW2020_e1","DW2020_e1_41","LOT",1,"FreeInstructions",3,3076.518,"Include",45
"DW2020_e1","DW2020_e1_41","PROCESS",0,"FreeInstructions",5,5625.628,"Include",46
"DW2020_e1","DW2020_e1_41","PUBLIC",1,"FreeInstructions",4,1699.225,"Include",47
"DW2020_e1","DW2020_e1_41","ADDITION",0,"FreeInstructions",2,2073.902,"Include",48
"DW2020_e1","DW2020_e1_41","UNIT",1,"FreeInstructions",5,1659.635,"Include",49
"DW2020_e1","DW2020_e1_41","TYPE",1,"FreeInstructions",4,1639.19,"Include",50
"DW2020_e1","DW2020_e1_41","QUALITY",0,"FreeInstructions",3,2004.253,"Include",51
"DW2020_e1","DW2020_e1_41","INDUSTRY",1,"FreeInstructions",5,1417.201,"Include",52
"DW2020_e1","DW2020_e1_41","LAW",0,"FreeInstructions",6,1037.168,"Include",53
"DW2020_e1","DW2020_e1_41","WEEK",0,"FreeInstructions",2,1482.411,"Include",54
"DW2020_e1","DW2020_e1_41","THREE",1,"FreeInstructions",2,1165.052,"Include",55
"DW2020_e1","DW2020_e1_41","CHARACTER",1,"FreeInstructions",3,940.2125,"Include",56
"DW2020_e1","DW2020_e1_41","STANDARD",0,"FreeInstructions",5,1531.095,"Include",57
"DW2020_e1","DW2020_e1_41","MACHINE",0,"FreeInstructions",4,1202.221,"Include",58
"DW2020_e1","DW2020_e1_41","PAPER",1,"FreeInstructions",4,3527.312,"Include",59
"DW2020_e1","DW2020_e1_41","HORSE",0,"FreeInstructions",3,1011.929,"Include",60
"DW2020_e1","DW2020_e1_41","DIRECTION",0,"FreeInstructions",3,1034.701,"Include",61
"DW2020_e1","DW2020_e1_41","HUMAN",0,"FreeInstructions",2,1797.384,"Include",62
"DW2020_e1","DW2020_e1_41","SEVEN",0,"FreeInstructions",2,4543.37,"Include",63
"DW2020_e1","DW2020_e1_41","WAY",1,"FreeInstructions",2,871.8481,"Include",64
"DW2020_e1","DW2020_e1_41","LACK",0,"FreeInstructions",2,1863.259,"Include",65
"DW2020_e1","DW2020_e1_41","UNDERSTANDING",1,"FreeInstructions",3,919.2625,"Include",66
"DW2020_e1","DW2020_e1_41","TOTAL",1,"FreeInstructions",3,2063.964,"Include",67
"DW2020_e1","DW2020_e1_41","PEACE",1,"FreeInstructions",2,2056.018,"Include",68
"DW2020_e1","DW2020_e1_41","CHANCE",0,"FreeInstructions",2,1103.384,"Include",69
"DW2020_e1","DW2020_e1_41","NATURE",1,"FreeInstructions",3,1141.847,"Include",70
"DW2020_e1","DW2020_e1_41","BIT",0,"FreeInstructions",2,1203.606,"Include",71
"DW2020_e1","DW2020_e1_41","LITERATURE",0,"FreeInstructions",2,4997.303,"Include",72
"DW2020_e1","DW2020_e1_41","CITY",1,"FreeInstructions",6,2655.988,"Include",73
"DW2020_e1","DW2020_e1_41","CENT",1,"FreeInstructions",2,1513.139,"Include",74
"DW2020_e1","DW2020_e1_41","SUPPORT",0,"FreeInstructions",3,1053.45,"Include",75
"DW2020_e1","DW2020_e1_41","WINDOW",0,"FreeInstructions",3,1063.227,"Include",76
"DW2020_e1","DW2020_e1_41","COLLEGE",0,"FreeInstructions",5,3073.248,"Include",77
"DW2020_e1","DW2020_e1_41","PICTURE",1,"FreeInstructions",3,1461.854,"Include",78
"DW2020_e1","DW2020_e1_41","CARE",0,"FreeInstructions",3,934.4236,"Include",79
"DW2020_e1","DW2020_e1_41","TOP",1,"FreeInstructions",3,765.4168,"Include",80
"DW2020_e1","DW2020_e1_41","THINGS",0,"FreeInstructions",3,696.4568,"Include",81
"DW2020_e1","DW2020_e1_41","EVENING",0,"FreeInstructions",3,2479.784,"Include",82
"DW2020_e1","DW2020_e1_41","PLAN",0,"FreeInstructions",4,1325.599,"Include",83
"DW2020_e1","DW2020_e1_41","WISH",1,"FreeInstructions",3,1831.505,"Include",84
"DW2020_e1","DW2020_e1_41","TROUBLE",1,"FreeInstructions",3,1287.928,"Include",85
"DW2020_e1","DW2020_e1_41","TEMPERATURE",1,"FreeInstructions",5,17307.74,"Include",86
"DW2020_e1","DW2020_e1_41","DIRECTOR",0,"FreeInstructions",4,2196.017,"Include",87
"DW2020_e1","DW2020_e1_41","EFFECT",0,"FreeInstructions",5,1893.662,"Include",88
"DW2020_e1","DW2020_e1_41","BEGINNING",1,"FreeInstructions",5,1067.231,"Include",89
"DW2020_e1","DW2020_e1_41","LOVE",0,"FreeInstructions",3,985.7134,"Include",90
"DW2020_e1","DW2020_e1_41","SECRETARY",0,"FreeInstructions",3,1235.783,"Include",91
"DW2020_e1","DW2020_e1_41","PROPERTY",1,"FreeInstructions",4,1130.369,"Include",92
"DW2020_e1","DW2020_e1_41","PRINCIPLE",1,"FreeInstructions",3,1295.655,"Include",93
"DW2020_e1","DW2020_e1_41","CUT",1,"FreeInstructions",3,3934.53,"Include",94
"DW2020_e1","DW2020_e1_41","CHRISTIAN",0,"FreeInstructions",4,950.6127,"Include",95
"DW2020_e1","DW2020_e1_41","EUROPE",0,"FreeInstructions",3,900.0838,"Include",96
