"exp","id","isold","condition1","condition2","rating","RT","excluding"
"GKH1999_e1","GKH1999_e1_11",1,"Long","HighF",5,1280,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","LowF",3,1161,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","HighF",2,1301,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","HighF",3,765,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","LowF",2,949,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","LowF",7,942,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","LowF",7,1187,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","HighF",3,1331,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","LowF",2,1165,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","LowF",7,1103,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","HighF",3,850,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","HighF",2,977,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","LowF",7,960,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","HighF",2,2904,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","HighF",3,712,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","HighF",7,749,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","LowF",2,2277,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","LowF",7,938,"Include"
"GKH1999_e1","GKH1999_e1_11",0,"New","HighF",6,1700,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","LowF",8,1400,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Long","LowF",7,1138,"Include"
"GKH1999_e1","GKH1999_e1_11",1,"Short","LowF",6,3558,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,4647,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",1,2255,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,868,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,956,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",7,2590,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,2124,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,1750,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1425,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",6,2871,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",5,2035,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",6,1784,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",7,1298,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,983,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,793,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,608,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1777,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1072,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",4,3619,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1565,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1957,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1307,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1249,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,889,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2030,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,2582,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",7,1367,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1700,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1164,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",3,2783,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1163,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1800,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1538,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1346,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1468,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",7,1830,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1098,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1483,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1307,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,2000,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,1426,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,3018,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",3,1030,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1256,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,681,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",3,1749,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1847,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1587,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",4,1310,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,2741,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,2093,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",2,1862,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1168,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",7,1920,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2285,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1750,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,2096,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,824,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,2624,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1118,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",5,1931,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1307,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1888,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2512,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1438,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,769,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1209,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1684,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1541,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1907,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1291,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,1587,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1538,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",3,2668,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1264,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1387,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",1,1376,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1248,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1864,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1125,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,2790,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,1205,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",4,1750,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1515,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1388,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",1,1325,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1905,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",3,1534,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",3,2029,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1866,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1369,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,1881,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,2836,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1795,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",2,2695,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1026,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2412,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1357,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,3369,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1541,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1935,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",7,1945,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",4,2050,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1422,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,3431,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1371,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,890,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",8,2273,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,2261,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",7,1715,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1422,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",3,2139,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,2100,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,2061,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",6,1471,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,5497,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",6,3464,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,3068,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1935,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,1892,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,2774,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",4,1402,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,3484,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,1495,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1010,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,2371,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1600,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",6,1988,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",8,1491,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1653,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1827,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,909,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1402,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1442,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,2282,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,1564,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1276,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,3742,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,2328,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",8,1414,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1336,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,3877,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",8,1369,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,1965,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1356,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1657,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1723,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,3083,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",1,2815,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1445,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",7,1298,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,1720,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",5,2771,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",2,1538,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1978,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1673,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,2387,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",1,1797,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",6,1576,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,3947,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1639,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,3669,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1241,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",3,2972,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",3,2421,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1927,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1406,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",6,1761,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1484,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1499,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1376,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",1,2940,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,2922,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1148,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1669,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,4575,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,4270,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1700,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,748,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,2367,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1666,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,4618,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1959,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",6,2621,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,2513,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,2536,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",2,2069,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",7,1970,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",7,1927,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1469,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",4,1638,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",4,1749,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1622,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1734,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,2767,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",3,2278,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,3535,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,1746,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",1,1191,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2494,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",6,2871,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,2196,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1588,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1329,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,1931,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1534,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,5117,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1483,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",6,1306,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,1677,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1565,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1832,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,2574,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1584,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,5374,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1414,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1194,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,2999,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1588,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,1009,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1970,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1560,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1252,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",3,1901,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,1512,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1472,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1473,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,3199,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1263,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1423,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,863,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",7,2658,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,2235,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1565,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,1657,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,1932,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,2193,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",6,1691,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",3,1496,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",4,2655,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",7,1437,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",2,1677,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,3746,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",6,3426,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,3278,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1568,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",2,1654,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,2760,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1164,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",2,2575,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,2552,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",7,1506,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",6,5300,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,1611,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1538,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1637,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",3,2352,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",3,1358,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",8,1257,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",7,1691,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",7,1437,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1796,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1585,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,1823,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",2,1515,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",2,1026,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",2,1229,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",8,1314,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1309,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1283,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1160,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",4,2020,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",1,1816,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",6,1476,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1195,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1861,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",8,1441,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",8,1068,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1221,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",5,1472,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,1657,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1495,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1284,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",4,1534,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",4,1287,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",6,1368,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1770,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",3,3639,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1589,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1291,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",5,1634,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",6,1552,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",3,1377,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,2054,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,1287,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",3,1631,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",5,2331,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",6,3218,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",5,1291,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",4,2073,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",6,1437,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",6,1604,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",2,1330,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",3,1141,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",2,1357,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",2,1114,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",2,1303,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,2694,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",5,2281,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,1587,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",4,1380,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",7,1668,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,1218,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,2004,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","LowF",2,2996,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,914,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",6,2382,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","HighF",5,1264,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1908,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","LowF",1,2529,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Short","HighF",5,2783,"Include"
"GKH1999_e1","GKH1999_e1_12",1,"Long","HighF",1,1376,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",2,1882,"Include"
"GKH1999_e1","GKH1999_e1_12",0,"New","LowF",4,2393,"Include"
